4614064,6
4614091,19
4622945,14
4624430,0
4629370,19
4630558,1
4640160,14
4640798,5
4642039,7
4643812,0
4648981,18
4649046,0
4650127,10
4656407,8
4660207,10
4663971,2
4665325,13
4668060,17
4672106,11
4672144,8
4672662,8
4673855,19
4674382,18
4676770,8
4711250,2
4717086,3
4722584,12
4723008,18
4729504,13
4744333,10
4746143,12
4754729,3
4757755,16
4761537,10
4762076,14
4762081,11
4762082,14
4763554,6
4763612,5
4771983,13
4772000,10
4773571,3
4779887,1
4787320,12
4788009,1
4789369,2
4792822,7
4792769,10
4805562,4
4805741,4
4810551,12
4817911,1
4819760,10
4820937,19
122328,2
122318,13
122322,13
290629,8
290924,7
4833406,2
4834631,0
4858375,3
4872895,8
4872897,10
4872900,12
4874261,17
4876991,9
4883773,7
4884749,19
4889009,9
4889956,12
4910920,18
4910930,18
4910963,8
5016198,17
4921765,2
4924209,5
4925021,3
4925043,11
4926505,11
4930889,14
4933401,6
4933429,6
4943481,4
4950764,18
4955040,19
4955048,3
4955058,8
4955066,16
4955080,16
4955087,0
4955088,13
4974794,9
4974813,16
4974943,6
5221306,1
4981428,18
4987667,0
4995344,1
4999335,10
5000473,1
5000483,12
5000485,4
5000500,12
5007558,14
5015403,2
5015417,2
5015439,2
5015463,2
5018072,2
5023557,8
5023574,9
5026931,11
5036723,17
5042495,6
5047490,14
5049244,17
5051900,9
5051954,4
5052787,18
5209675,9
5067640,11
5067634,5
5076218,3
5087577,13
5087585,7
5089496,2
5089507,8
5090304,9
5095642,9
5101532,5
5101836,16
5104639,17
5104655,2
5104720,0
5114654,16
5114669,11
5120218,14
5122880,12
5124481,12
5124497,2
5124696,12
5124705,2
5127184,8
5128191,13
5138060,18
5150446,2
5150508,1
5155559,6
5164831,17
5170544,15
5175635,18
5178000,14
5178042,6
5181904,3
5184109,11
5192071,17
5192410,5
5194767,2
5195461,7
5199319,3
5213763,8
5223593,8
5226977,1
5226979,1
5230056,17
5231141,2
5237028,5
5237209,19
5256017,2
5256381,12
5260115,10
5265997,19
5266637,16
5268416,7
5268893,1
5273793,18
5273799,3
5274930,11
5274931,3
5276141,2
5278609,4
5279613,18
5281704,17
5281713,17
5281721,17
5281726,17
5281744,12
5288874,17
5293188,12
5299112,16
5299155,9
5302944,12
5303065,0
5303142,8
5307062,14
5309751,12
5309749,12
5312792,8
5312810,12
5312861,8
5312874,14
5312877,4
5313073,0
5313084,2
5320297,8
5320326,8
5320399,18
5328887,11
5336388,2
5338705,18
5338713,19
5339268,2
5340429,11
5341261,9
5352884,11
5358045,2
5358093,4
5377957,18
5378569,1
5381068,17
5397517,13
5398417,13
5402984,17
5408669,3
5408695,3
5412179,19
5412200,2
5412222,11
5412271,12
5412275,10
5414572,11
5417433,10
5421843,14
5422240,9
5422627,14
5422828,9
5427200,8
5427294,11
5428551,12
5430497,2
5438201,2
5447972,17
5449243,9
5450501,4
5454904,12
5454920,12
5455011,1
5455013,7
5455017,1
5455004,17
5455324,3
5463340,2
5463460,13
5468449,0
5468458,8
5469589,10
5472994,9
5474576,9
5476138,0
5479534,1
5483977,7
5493196,2
5500767,10
5500802,14
5505863,9
5728626,6
5510714,1
5512159,8
5522596,2
5528433,8
5529126,9
5531895,11
5538148,3
5538154,6
5538398,0
5540104,14
5541066,5
5548719,18
5551987,9
5553862,18
5554500,5
5554541,6
5556064,2
5556119,1
5556121,11
5570660,3
5572017,18
5572275,0
5576388,9
5578445,6
5581222,2
5582000,2
5582029,0
5584284,18
5584892,17
5584903,17
5586946,19
5587013,7
5587026,4
5587037,8
5587045,4
5587078,7
5587328,11
5587344,2
5589922,10
5592526,8
5593238,14
5593706,14
5596800,2
5602962,13
5606515,4
5607630,10
5611228,0
5611261,6
5611939,11
5611970,7
5615436,14
5615475,10
5623745,10
5625589,16
5625846,16
5627630,16
5627635,8
5631105,9
5631549,4
5633043,11
5635267,14
5638143,17
5640547,8
5642041,13
5644411,10
5644421,10
5644437,19
5648827,5
5648830,4
5648835,8
5648837,11
5648869,11
5648876,1
5648881,19
5650589,9
5650850,0
5650862,8
5652600,18
5653517,6
5654373,4
5654302,6
5659416,9
5659484,17
5661086,1
5661141,8
5665481,8
5668431,16
5676808,14
5677077,11
5677911,11
5682460,15
5698566,9
5699805,18
5699931,6
5699909,14
5699967,18
5700427,5
5700432,17
5700457,14
5700461,11
5700495,19
5700501,17
5701210,4
5701213,18
5701217,6
5701221,3
5701224,18
5702923,3
5706724,4
5707154,13
5711553,3
5712861,3
5712950,2
5719211,6
5721082,6
5723478,1
5724337,6
5724348,2
5724357,2
5724370,2
5724384,2
5724394,2
5725154,15
5729500,18
5735942,10
5735951,19
5737998,8
5739383,14
5739389,12
5741777,4
5748973,14
5757037,15
5766766,8
5771261,1
5780266,12
5783159,5
5785396,16
5787586,7
5787855,6
5805102,9
5807025,13
5808386,18
5809863,5
5809871,4
5809883,18
5811096,10
5811148,6
5811160,1
5812636,1
5812865,6
5814996,2
5817923,6
5819662,6
5825171,19
5826150,0
5844737,3
5848904,0
5853565,7
5854143,16
5855307,7
5855601,14
5857513,2
5858106,3
5872107,14
5873098,10
5874993,14
5881019,18
5883497,15
5883565,15
5884207,19
5884817,13
5884802,7
5885942,13
5890327,1
5890332,14
5890377,0
5893496,15
5901902,8
53402,18
5904317,7
5909081,12
5912494,14
5912496,15
5912502,17
5920159,19
5923103,1
5923363,2
5925803,8
5928107,14
5929373,7
5936909,2
5936913,5
5938626,1
5943142,2
5944261,7
5946464,0
5947547,3
5952041,6
5952872,3
5952899,0
5953275,1
5953280,1
5953469,1
5954261,4
5960658,16
5971605,13
5971667,12
5971671,13
5973125,0
5981087,4
5981875,1
5981880,9
5981920,10
5981893,9
5981922,18
5982859,0
5984540,9
5985239,7
5986153,7
5986769,3
5990072,5
5991297,9
5992296,17
5992374,14
5993346,6
5995759,16
5995790,1
5995806,1
5995809,6
5995866,19
5995869,1
5995873,9
5997429,6
5997437,18
5997512,14
5998575,2
5999831,16
6000625,3
6004249,0
6004252,9
6004735,5
6004742,17
6004744,17
6012119,2
6015784,2
6017767,9
6025118,5
6025130,5
6025155,8
6030295,13
6032477,2
6037710,4
6037033,8
6037088,18
6041182,14
6046446,13
6048783,4
6047208,14
6054122,3
6055165,16
6055357,2
6057884,2
6069979,11
6071193,0
6073316,14
6074298,15
6080380,1
6085006,0
6085320,12
6086614,17
6090737,17
6098890,1
6099330,11
6101207,6
6105408,18
6105857,7
6109269,8
6109364,9
6115519,16
6120758,3
6120760,14
6123434,9
6123438,17
6137954,2
6138301,10
6138913,18
6138928,18
6141055,6
6141782,2
6145231,19
3522401,2
4844092,3
1654362,1
1176384,1
433854,0
493260,0
4844077,1
1931776,17
2757687,5
1018909,0
158905,13
53375,12
4410837,4
1866651,1
3268763,16
2597783,15
5227010,3
3268739,7
1505562,6
5379683,5
6146876,7
6149351,1
6152378,1
6157501,11
6157511,10
6157515,1
6157523,17
6158689,11
6159875,11
6159885,12
6161677,17
6165211,1
6167383,6
6169254,7
6172632,17
6176606,6
6176712,1
6177385,18
6179724,2
6180246,3
6180282,18
6180302,7
6180339,12
6184311,3
6184418,17
6187848,1
6187856,8
6187862,8
6193328,0
6197637,17
6204264,0
6210552,0
6241221,14
6244253,9
6259242,14
6260614,3
6266820,1
6276704,3
6287410,16
6306353,2
6306360,6
6310491,18
6310620,3
6312909,17
6321349,2
6329713,0
6329890,11
6330553,11
6330560,8
6332748,19
6334889,2
6345131,3
6102578,12
6358278,4
6361160,0
6362315,15
6362480,4
6363731,13
6363732,13
6365287,8
6365373,6
6365168,19
6373130,14
